Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,235,4154,38,1579,1386,997,0,9211,4075,39,39,39,192,-,1.9801ns,-,-,-,-,27,-,-
BF,1,236,4744,44,1568,1398,1428,0,12034,4822,44,44,44,350,-,2.0001ns,-,-,-,-,48,-,-
BF,1,237,4045,45,1568,870,1270,0,10990,4396,45,45,45,337,-,2.1001ns,-,-,-,-,46,-,-
BF,1,238,4167,39,1470,1374,1110,0,9370,4073,41,41,41,213,-,1.9001ns,-,-,-,-,44,-,-
BF,1,239,4167,39,1470,1374,1110,0,9370,4073,41,41,41,213,-,1.9001ns,-,-,-,-,44,-,-
BF,1,240,3415,33,1473,1008,767,0,7549,3433,33,33,33,167,-,1.9801ns,-,-,-,-,47,-,-
BF,1,241,3459,35,1473,1056,755,0,7606,3442,35,35,35,175,-,1.9801ns,-,-,-,-,47,-,-
BF,1,242,3415,33,1473,1008,767,0,7549,3433,33,33,33,167,-,1.9801ns,-,-,-,-,25,-,-
BF,1,243,3459,35,1473,1056,755,0,7606,3442,35,35,35,175,-,1.9801ns,-,-,-,-,27,-,-
BF,1,244,4032,34,1582,1386,887,0,8593,3849,35,35,35,177,-,2.0201ns,-,-,-,-,51,-,-
BF,1,245,4005,36,1582,1380,861,0,8595,3851,37,37,37,182,-,1.9401ns,-,-,-,-,51,-,-
BF,1,246,4032,34,1582,1386,887,0,8593,3849,35,35,35,177,-,2.0201ns,-,-,-,-,27,-,-
BF,1,247,4005,36,1582,1380,861,0,8595,3851,37,37,37,182,-,1.9401ns,-,-,-,-,29,-,-
BF,1,248,4017,33,1578,1386,876,0,8601,3882,34,34,34,177,-,1.9801ns,-,-,-,-,26,-,-
BF,1,249,4017,33,1578,1386,876,0,8601,3882,34,34,34,177,-,1.9801ns,-,-,-,-,26,-,-
BF,1,250,4017,33,1578,1386,876,0,8601,3882,34,34,34,177,-,1.9801ns,-,-,-,-,26,-,-
BF,1,251,4017,33,1578,1386,876,0,8601,3882,34,34,34,177,-,1.9801ns,-,-,-,-,26,-,-
BF,1,252,4046,34,1469,1368,1016,0,8828,3879,36,36,36,193,-,2.0201ns,-,-,-,-,28,-,-
BF,1,253,4046,34,1469,1368,1016,0,8828,3879,36,36,36,193,-,2.0201ns,-,-,-,-,28,-,-
BF,1,254,4046,34,1469,1368,1016,0,8828,3879,36,36,36,193,-,2.0201ns,-,-,-,-,28,-,-
BF,1,255,4046,34,1469,1368,1016,0,8828,3879,36,36,36,193,-,2.0201ns,-,-,-,-,28,-,-
BF,1,256,5897,20,1370,3090,1344,16,10522,4522,20,20,20,77,-,3.085ns,-,-,-,-,58,-,-
BF,1,257,5930,22,1370,3108,1354,16,10702,4618,22,22,22,82,-,3.185ns,-,-,-,-,72,-,-
BF,1,258,5897,20,1370,3090,1344,16,10522,4522,20,20,20,77,-,3.085ns,-,-,-,-,58,-,-
BF,1,259,5935,22,1370,3108,1357,16,10719,4631,22,22,22,84,-,3.185ns,-,-,-,-,60,-,-
BF,1,260,6431,20,1603,3270,1448,16,11695,5030,21,21,21,94,-,2.97ns,-,-,-,-,59,-,-
BF,1,261,6464,22,1603,3264,1487,16,11928,5107,23,23,23,94,-,3.09ns,-,-,-,-,73,-,-
BF,1,262,6431,20,1603,3270,1448,16,11695,5030,21,21,21,94,-,2.97ns,-,-,-,-,59,-,-
BF,1,263,6468,22,1603,3264,1489,16,11946,5120,23,23,23,96,-,3.09ns,-,-,-,-,61,-,-
BF,1,264,6314,20,1490,3294,1419,16,11381,4904,21,21,21,95,-,3.0425ns,-,-,-,-,59,-,-
BF,1,265,6314,20,1490,3294,1419,16,11381,4904,21,21,21,95,-,3.0425ns,-,-,-,-,59,-,-
BF,1,266,6314,20,1490,3294,1419,16,11381,4904,21,21,21,95,-,3.0425ns,-,-,-,-,59,-,-
BF,1,267,6314,20,1490,3294,1419,16,11381,4904,21,21,21,95,-,3.0425ns,-,-,-,-,59,-,-
BF,1,268,6542,20,1490,3282,1646,16,12018,5093,22,22,22,108,-,2.9625ns,-,-,-,-,60,-,-
BF,1,269,6542,20,1490,3282,1646,16,12018,5093,22,22,22,108,-,2.9625ns,-,-,-,-,60,-,-
BF,1,270,6542,20,1490,3282,1646,16,12018,5093,22,22,22,108,-,2.9625ns,-,-,-,-,60,-,-
BF,1,271,6542,20,1490,3282,1646,16,12018,5093,22,22,22,108,-,2.9625ns,-,-,-,-,60,-,-
BF,1,272,6123,22,1500,3000,1492,16,11499,4955,22,22,22,115,-,3.705ns,-,-,-,-,50,-,-
BF,1,273,6138,24,1500,3024,1479,16,11529,4946,24,24,24,119,-,3.79ns,-,-,-,-,66,-,-
BF,1,274,5941,20,1391,3114,1344,16,10580,4590,20,20,20,76,-,3.085ns,-,-,-,-,48,-,-
BF,1,275,5982,22,1391,3138,1354,16,10769,4671,22,22,22,83,-,3.09ns,-,-,-,-,50,-,-
BF,1,276,6116,23,1492,2958,1535,16,11554,4971,23,23,23,115,-,3.105ns,-,-,-,-,51,-,-
BF,1,277,6135,25,1492,2982,1526,16,11592,4994,25,25,25,119,-,3.19ns,-,-,-,-,68,-,-
BF,1,278,6208,20,1609,3084,1404,16,11427,4939,21,21,21,95,-,2.985ns,-,-,-,-,49,-,-
BF,1,279,6470,22,1609,3270,1476,16,11966,5158,23,23,23,99,-,3.09ns,-,-,-,-,51,-,-
BF,1,280,5995,23,1496,2910,1458,16,11325,4902,23,23,23,115,-,3.705ns,-,-,-,-,51,-,-
BF,1,281,5995,23,1496,2910,1458,16,11325,4902,23,23,23,115,-,3.705ns,-,-,-,-,51,-,-
BF,1,282,6350,20,1496,3300,1442,16,11494,4983,21,21,21,96,-,3.0425ns,-,-,-,-,49,-,-
BF,1,283,6350,20,1496,3300,1442,16,11494,4983,21,21,21,96,-,3.0425ns,-,-,-,-,49,-,-
BF,1,284,5919,24,1387,2904,1494,16,11287,4892,24,24,24,118,-,3.0825ns,-,-,-,-,52,-,-
BF,1,285,5919,24,1387,2904,1494,16,11287,4892,24,24,24,118,-,3.0825ns,-,-,-,-,52,-,-
BF,1,286,6508,20,1496,3282,1606,16,12012,5126,22,22,22,108,-,3.0625ns,-,-,-,-,50,-,-
BF,1,287,6508,20,1496,3282,1606,16,12012,5126,22,22,22,108,-,3.0625ns,-,-,-,-,50,-,-
BF,1,288,6588,21,1520,2994,1805,16,14164,5670,21,21,21,253,-,3.085ns,-,-,-,-,43,-,-
BF,1,289,6606,23,1520,3018,1794,16,14179,5646,23,23,23,258,-,3.19ns,-,-,-,-,58,-,-
BF,1,290,5987,20,1381,3120,1367,16,10993,4725,20,20,20,103,-,3.085ns,-,-,-,-,42,-,-
BF,1,291,6021,22,1381,3138,1376,16,11173,4801,22,22,22,110,-,3.09ns,-,-,-,-,44,-,-
BF,1,292,6562,22,1482,2946,1863,16,14206,5665,22,22,22,255,-,3.105ns,-,-,-,-,44,-,-
BF,1,293,6583,24,1482,2970,1855,16,14245,5687,24,24,24,260,-,3.21ns,-,-,-,-,60,-,-
BF,1,294,6243,20,1599,3078,1428,16,11830,5064,21,21,21,122,-,2.985ns,-,-,-,-,43,-,-
BF,1,295,6514,22,1599,3270,1503,16,12383,5291,23,23,23,126,-,3.09ns,-,-,-,-,45,-,-
BF,1,296,6359,22,1486,2898,1711,16,13638,5512,22,22,22,248,-,3.095ns,-,-,-,-,44,-,-
BF,1,297,6213,25,1578,2700,1663,16,13552,5456,25,25,25,256,-,3.1825ns,-,-,-,-,64,-,-
BF,1,298,6350,20,1486,3294,1432,16,11719,5031,21,21,21,122,-,3.0425ns,-,-,-,-,43,-,-
BF,1,299,6350,20,1486,3294,1432,16,11719,5031,21,21,21,122,-,3.0425ns,-,-,-,-,43,-,-
BF,1,300,6856,25,1584,3096,1891,16,14774,5897,25,25,25,269,-,3.0675ns,-,-,-,-,48,-,-
BF,1,301,6214,26,1578,2700,1662,16,13571,5470,26,26,26,258,-,3.1825ns,-,-,-,-,66,-,-
BF,1,302,6576,20,1486,3282,1657,16,12411,5249,22,22,22,135,-,2.9625ns,-,-,-,-,44,-,-
BF,1,303,6576,20,1486,3282,1657,16,12411,5249,22,22,22,135,-,2.9625ns,-,-,-,-,44,-,-
BF,1,304,5933,24,1370,3090,1355,16,10700,4594,24,24,24,102,-,3.065ns,-,-,-,-,52,-,-
BF,1,305,5976,26,1370,3114,1368,16,10910,4709,26,26,26,108,-,3.18ns,-,-,-,-,56,-,-
BF,1,306,5933,24,1370,3090,1355,16,10700,4594,24,24,24,102,-,3.065ns,-,-,-,-,52,-,-
BF,1,307,5976,26,1370,3114,1368,16,10910,4709,26,26,26,108,-,3.18ns,-,-,-,-,56,-,-
BF,1,308,6537,24,1597,3276,1533,16,12035,5168,25,25,25,115,-,3.085ns,-,-,-,-,53,-,-
BF,1,309,6536,26,1597,3294,1509,16,12056,5203,27,27,27,120,-,3.13ns,-,-,-,-,57,-,-
BF,1,310,6537,24,1597,3276,1533,16,12035,5168,25,25,25,115,-,3.085ns,-,-,-,-,53,-,-
BF,1,311,6536,26,1597,3294,1509,16,12056,5203,27,27,27,120,-,3.13ns,-,-,-,-,57,-,-
BF,1,312,6351,24,1484,3300,1437,16,11550,4999,25,25,25,114,-,3.0425ns,-,-,-,-,53,-,-
BF,1,313,6351,24,1484,3300,1437,16,11550,4999,25,25,25,114,-,3.0425ns,-,-,-,-,53,-,-
BF,1,314,6351,24,1484,3300,1437,16,11550,4999,25,25,25,114,-,3.0425ns,-,-,-,-,53,-,-
BF,1,315,6351,24,1484,3300,1437,16,11550,4999,25,25,25,114,-,3.0425ns,-,-,-,-,53,-,-
BF,1,316,6569,24,1484,3282,1660,16,12166,5177,26,26,26,127,-,2.9625ns,-,-,-,-,54,-,-
BF,1,317,6569,24,1484,3282,1660,16,12166,5177,26,26,26,127,-,2.9625ns,-,-,-,-,54,-,-
BF,1,318,6569,24,1484,3282,1660,16,12166,5177,26,26,26,127,-,2.9625ns,-,-,-,-,54,-,-
BF,1,319,6569,24,1484,3282,1660,16,12166,5177,26,26,26,127,-,2.9625ns,-,-,-,-,54,-,-
BF,1,320,6139,23,1500,3006,1497,16,11547,4984,23,23,23,120,-,3.705ns,-,-,-,-,56,-,-
BF,1,321,6152,25,1500,3030,1482,16,11571,4973,25,25,25,124,-,3.81ns,-,-,-,-,72,-,-
BF,1,322,5941,21,1391,3114,1341,16,10593,4599,21,21,21,79,-,3.045ns,-,-,-,-,54,-,-
BF,1,323,5990,23,1391,3138,1358,16,10818,4699,23,23,23,87,-,3.09ns,-,-,-,-,56,-,-
BF,1,324,6111,24,1492,2958,1524,16,11549,5019,24,24,24,121,-,3.105ns,-,-,-,-,57,-,-
BF,1,325,6125,26,1492,2982,1508,16,11597,5025,26,26,26,127,-,3.15ns,-,-,-,-,74,-,-
BF,1,326,6470,21,1609,3300,1454,16,11682,5091,22,22,22,91,-,3.045ns,-,-,-,-,55,-,-
BF,1,327,6480,23,1609,3318,1438,16,11740,5124,24,24,24,99,-,3.09ns,-,-,-,-,57,-,-
BF,1,328,6001,24,1496,2910,1460,16,11357,4922,24,24,24,119,-,3.705ns,-,-,-,-,57,-,-
BF,1,329,6001,24,1496,2910,1460,16,11357,4922,24,24,24,119,-,3.705ns,-,-,-,-,57,-,-
BF,1,330,6350,21,1496,3300,1442,16,11487,4978,22,22,22,96,-,3.0025ns,-,-,-,-,55,-,-
BF,1,331,6350,21,1496,3300,1442,16,11487,4978,22,22,22,96,-,3.0025ns,-,-,-,-,55,-,-
BF,1,332,5922,25,1387,2904,1496,16,11311,4906,25,25,25,119,-,3.0825ns,-,-,-,-,58,-,-
BF,1,333,5922,25,1387,2904,1496,16,11311,4906,25,25,25,119,-,3.0825ns,-,-,-,-,58,-,-
BF,1,334,6577,21,1496,3282,1671,16,12133,5176,23,23,23,112,-,2.9625ns,-,-,-,-,56,-,-
BF,1,335,6577,21,1496,3282,1671,16,12133,5176,23,23,23,112,-,2.9625ns,-,-,-,-,56,-,-
BF,1,336,6123,23,1495,3006,1489,16,11522,4944,23,23,23,117,-,3.705ns,-,-,-,-,46,-,-
BF,1,337,6139,25,1495,3030,1477,16,11556,4968,25,25,25,121,-,3.81ns,-,-,-,-,62,-,-
BF,1,338,5917,21,1386,3114,1324,16,10531,4539,21,21,21,77,-,3.045ns,-,-,-,-,44,-,-
BF,1,339,5967,23,1386,3138,1342,16,10764,4672,23,23,23,85,-,3.11ns,-,-,-,-,46,-,-
BF,1,340,6097,24,1487,2958,1518,16,11518,4972,24,24,24,118,-,3.105ns,-,-,-,-,47,-,-
BF,1,341,6114,26,1487,2982,1505,16,11576,5013,26,26,26,124,-,3.15ns,-,-,-,-,64,-,-
BF,1,342,6447,21,1604,3300,1438,16,11622,5035,22,22,22,89,-,3.045ns,-,-,-,-,45,-,-
BF,1,343,6457,23,1604,3318,1422,16,11687,5100,24,24,24,97,-,3.11ns,-,-,-,-,47,-,-
BF,1,344,5990,24,1491,2910,1456,16,11334,4880,24,24,24,117,-,3.705ns,-,-,-,-,47,-,-
BF,1,345,5990,24,1491,2910,1456,16,11334,4880,24,24,24,117,-,3.705ns,-,-,-,-,47,-,-
BF,1,346,6325,21,1491,3300,1425,16,11419,4917,22,22,22,93,-,3.0025ns,-,-,-,-,45,-,-
BF,1,347,6325,21,1491,3300,1425,16,11419,4917,22,22,22,93,-,3.0025ns,-,-,-,-,45,-,-
BF,1,348,,,,,,,,,,,,,,,,,,,,,
BF,1,349,5911,25,1382,2904,1492,16,11288,4864,25,25,25,117,-,3.0825ns,-,-,-,-,48,-,-
BF,1,350,6553,21,1491,3282,1654,16,12072,5120,23,23,23,110,-,2.9625ns,-,-,-,-,46,-,-
BF,1,351,6553,21,1491,3282,1654,16,12072,5120,23,23,23,110,-,2.9625ns,-,-,-,-,46,-,-
BF,1,352,6685,22,1537,3018,1823,16,14625,5817,22,22,22,291,-,3.085ns,-,-,-,-,39,-,-
BF,1,353,6702,24,1537,3042,1811,16,14646,5797,24,24,24,296,-,3.19ns,-,-,-,-,54,-,-
BF,1,354,6066,21,1398,3120,1389,16,11460,4871,21,21,21,143,-,3.045ns,-,-,-,-,38,-,-
BF,1,355,6115,23,1398,3144,1406,16,11685,4971,23,23,23,151,-,3.09ns,-,-,-,-,40,-,-
BF,1,356,6664,23,1499,2970,1886,16,14682,5817,23,23,23,293,-,3.105ns,-,-,-,-,40,-,-
BF,1,357,6684,25,1499,2994,1877,16,14725,5840,25,25,25,298,-,3.19ns,-,-,-,-,56,-,-
BF,1,358,6605,21,1616,3294,1521,16,12676,5353,22,22,22,158,-,3.045ns,-,-,-,-,39,-,-
BF,1,359,6610,23,1616,3300,1511,16,12751,5417,24,24,24,167,-,3.13ns,-,-,-,-,41,-,-
BF,1,360,6456,23,1503,2916,1736,16,14106,5658,23,23,23,285,-,3.095ns,-,-,-,-,40,-,-
BF,1,361,6300,26,1595,2706,1686,16,14048,5617,26,26,26,297,-,3.1825ns,-,-,-,-,60,-,-
BF,1,362,6471,21,1503,3300,1493,16,12362,5248,22,22,22,159,-,3.0025ns,-,-,-,-,39,-,-
BF,1,363,6471,21,1503,3300,1493,16,12362,5248,22,22,22,159,-,3.0025ns,-,-,-,-,39,-,-
BF,1,364,6934,26,1601,3096,1913,16,15247,6040,26,26,26,308,-,3.0675ns,-,-,-,-,44,-,-
BF,1,365,6306,27,1595,2706,1690,16,14089,5640,27,27,27,299,-,3.1825ns,-,-,-,-,62,-,-
BF,1,366,6647,21,1503,3300,1656,16,12905,5415,23,23,23,172,-,3.0225ns,-,-,-,-,40,-,-
BF,1,367,6647,21,1503,3300,1656,16,12905,5415,23,23,23,172,-,3.0225ns,-,-,-,-,40,-,-
BF,1,368,6131,21,1485,3006,1493,16,11517,4958,21,21,21,131,-,3.685ns,-,-,-,-,45,-,-
BF,1,369,6145,23,1485,3030,1477,16,11560,4959,23,23,23,137,-,3.75ns,-,-,-,-,49,-,-
BF,1,370,5932,20,1376,3114,1335,16,10600,4591,20,20,20,91,-,3.065ns,-,-,-,-,43,-,-
BF,1,371,5974,22,1376,3138,1346,16,10804,4678,22,22,22,98,-,3.06ns,-,-,-,-,47,-,-
BF,1,372,6103,22,1477,2958,1522,16,11492,4968,22,22,22,130,-,3.085ns,-,-,-,-,47,-,-
BF,1,373,6116,24,1477,2982,1506,16,11530,4963,24,24,24,135,-,3.13ns,-,-,-,-,51,-,-
BF,1,374,6521,20,1594,3300,1510,16,11884,5134,21,21,21,101,-,3.065ns,-,-,-,-,44,-,-
BF,1,375,6524,22,1594,3318,1488,16,11921,5154,23,23,23,108,-,3.06ns,-,-,-,-,48,-,-
BF,1,376,5998,22,1481,2910,1468,16,11310,4880,22,22,22,123,-,3.705ns,-,-,-,-,47,-,-
BF,1,377,5998,22,1481,2910,1468,16,11310,4880,22,22,22,123,-,3.705ns,-,-,-,-,47,-,-
BF,1,378,6335,20,1481,3300,1436,16,11463,4957,21,21,21,102,-,3.0425ns,-,-,-,-,44,-,-
BF,1,379,6335,20,1481,3300,1436,16,11463,4957,21,21,21,102,-,3.0425ns,-,-,-,-,44,-,-
BF,1,380,5921,23,1372,2904,1505,16,11268,4861,23,23,23,124,-,3.0825ns,-,-,-,-,49,-,-
BF,1,381,5921,23,1372,2904,1505,16,11268,4861,23,23,23,124,-,3.0825ns,-,-,-,-,49,-,-
BF,1,382,6559,20,1481,3282,1661,16,12100,5153,22,22,22,119,-,2.9625ns,-,-,-,-,45,-,-
BF,1,383,6559,20,1481,3282,1661,16,12100,5153,22,22,22,119,-,2.9625ns,-,-,-,-,45,-,-
BF,1,384,6631,25,1520,3000,1836,16,14361,5755,25,25,25,259,-,3.085ns,-,-,-,-,55,-,-
BF,1,385,6649,27,1520,3024,1823,16,14394,5743,27,27,27,266,-,3.13ns,-,-,-,-,70,-,-
BF,1,386,6027,24,1381,3120,1398,16,11205,4825,24,24,24,112,-,3.085ns,-,-,-,-,54,-,-
BF,1,387,6070,26,1381,3144,1410,16,11395,4908,26,26,26,119,-,3.06ns,-,-,-,-,56,-,-
BF,1,388,6554,26,1482,2952,1841,16,14196,5690,26,26,26,263,-,3.105ns,-,-,-,-,56,-,-
BF,1,389,6574,28,1482,2976,1828,16,14237,5712,28,28,28,272,-,3.17ns,-,-,-,-,72,-,-
BF,1,390,6300,24,1599,3102,1451,16,12024,5155,25,25,25,132,-,2.985ns,-,-,-,-,55,-,-
BF,1,391,6571,26,1599,3294,1526,16,12577,5387,27,27,27,136,-,3.05ns,-,-,-,-,57,-,-
BF,1,392,6492,26,1486,2904,1832,16,14069,5665,26,26,26,254,-,3.095ns,-,-,-,-,56,-,-
BF,1,393,6296,29,1578,2688,1747,16,13895,5579,29,29,29,267,-,3.2375ns,-,-,-,-,76,-,-
BF,1,394,6360,24,1486,3300,1427,16,11830,5114,25,25,25,131,-,3.0425ns,-,-,-,-,55,-,-
BF,1,395,6360,24,1486,3300,1427,16,11830,5114,25,25,25,131,-,3.0425ns,-,-,-,-,55,-,-
BF,1,396,6880,29,1584,3120,1882,16,14846,5958,29,29,29,278,-,3.0625ns,-,-,-,-,60,-,-
BF,1,397,6294,30,1578,2688,1745,16,13897,5581,30,30,30,267,-,3.2375ns,-,-,-,-,78,-,-
BF,1,398,6593,24,1486,3288,1659,16,12613,5351,26,26,26,144,-,3.0625ns,-,-,-,-,56,-,-
BF,1,399,6593,24,1486,3288,1659,16,12613,5351,26,26,26,144,-,3.0625ns,-,-,-,-,56,-,-
BF,1,400,6714,26,1537,3000,1860,16,14814,5893,26,26,26,301,-,3.085ns,-,-,-,-,50,-,-
BF,1,401,6731,28,1537,3024,1846,16,14847,5880,28,28,28,308,-,3.15ns,-,-,-,-,65,-,-
BF,1,402,6126,25,1398,3138,1421,16,11693,4989,25,25,25,153,-,3.085ns,-,-,-,-,49,-,-
BF,1,403,6151,27,1398,3144,1432,16,11889,5070,27,27,27,161,-,3.06ns,-,-,-,-,51,-,-
BF,1,404,6638,27,1499,2952,1865,16,14672,5840,27,27,27,306,-,3.105ns,-,-,-,-,51,-,-
BF,1,405,6657,29,1499,2976,1852,16,14692,5851,29,29,29,314,-,3.17ns,-,-,-,-,67,-,-
BF,1,406,6401,25,1616,3126,1472,16,12521,5333,26,26,26,171,-,2.985ns,-,-,-,-,50,-,-
BF,1,407,6673,27,1616,3318,1548,16,13089,5569,28,28,28,175,-,3.05ns,-,-,-,-,52,-,-
BF,1,408,6525,27,1503,2904,1807,16,14476,5810,27,27,27,295,-,3.095ns,-,-,-,-,51,-,-
BF,1,409,6471,30,1595,2706,1846,16,14665,5842,30,30,30,308,-,3.1975ns,-,-,-,-,71,-,-
BF,1,410,6519,25,1503,3300,1528,16,12616,5383,26,26,26,172,-,3.0425ns,-,-,-,-,50,-,-
BF,1,411,6519,25,1503,3300,1528,16,12616,5383,26,26,26,172,-,3.0425ns,-,-,-,-,50,-,-
BF,1,412,6958,30,1601,3120,1901,16,15305,6102,30,30,30,320,-,3.0225ns,-,-,-,-,55,-,-
BF,1,413,6473,31,1595,2706,1847,16,14677,5848,31,31,31,309,-,3.1975ns,-,-,-,-,73,-,-
BF,1,414,6767,25,1503,3306,1757,16,13396,5622,27,27,27,185,-,3.0625ns,-,-,-,-,51,-,-
BF,1,415,6767,25,1503,3306,1757,16,13396,5622,27,27,27,185,-,3.0625ns,-,-,-,-,51,-,-
BF,1,416,6580,25,1504,3000,1831,16,13994,5657,25,25,25,229,-,3.085ns,-,-,-,-,39,-,-
BF,1,417,6598,27,1504,3024,1818,16,14027,5645,27,27,27,236,-,3.13ns,-,-,-,-,54,-,-
BF,1,418,5930,24,1365,3120,1347,16,10717,4680,24,24,24,82,-,3.085ns,-,-,-,-,38,-,-
BF,1,419,5973,26,1365,3144,1359,16,10914,4767,26,26,26,89,-,3.06ns,-,-,-,-,40,-,-
BF,1,420,6555,26,1466,2952,1889,16,14015,5649,26,26,26,232,-,3.105ns,-,-,-,-,40,-,-
BF,1,421,6573,28,1466,2976,1876,16,14053,5671,28,28,28,239,-,3.17ns,-,-,-,-,56,-,-
BF,1,422,6449,24,1583,3276,1475,16,11898,5146,25,25,25,99,-,3.085ns,-,-,-,-,39,-,-
BF,1,423,6460,26,1583,3300,1455,16,11945,5200,27,27,27,106,-,3.13ns,-,-,-,-,41,-,-
BF,1,424,6439,26,1470,2904,1825,16,13694,5562,26,26,26,224,-,3.095ns,-,-,-,-,40,-,-
BF,1,425,6199,29,1562,2688,1697,16,13403,5437,29,29,29,236,-,3.1825ns,-,-,-,-,60,-,-
BF,1,426,6263,24,1470,3300,1377,16,11350,4981,25,25,25,100,-,3.0425ns,-,-,-,-,39,-,-
BF,1,427,6263,24,1470,3300,1377,16,11350,4981,25,25,25,100,-,3.0425ns,-,-,-,-,39,-,-
BF,1,428,6822,29,1568,3120,1871,16,14469,5852,29,29,29,247,-,3.1525ns,-,-,-,-,44,-,-
BF,1,429,6197,30,1562,2688,1695,16,13405,5439,30,30,30,236,-,3.1825ns,-,-,-,-,62,-,-
BF,1,430,6496,24,1470,3288,1609,16,12124,5210,26,26,26,113,-,3.0625ns,-,-,-,-,40,-,-
BF,1,431,6496,24,1470,3288,1609,16,12124,5210,26,26,26,113,-,3.0625ns,-,-,-,-,40,-,-
BF,1,432,6577,21,1504,3000,1824,16,13959,5620,21,21,21,233,-,3.085ns,-,-,-,-,42,-,-
BF,1,433,6594,23,1504,3024,1810,16,13992,5609,23,23,23,240,-,3.13ns,-,-,-,-,46,-,-
BF,1,434,5920,20,1365,3120,1332,16,10648,4630,20,20,20,87,-,3.065ns,-,-,-,-,40,-,-
BF,1,435,5962,22,1365,3144,1343,16,10852,4717,22,22,22,94,-,3.06ns,-,-,-,-,44,-,-
BF,1,436,6545,22,1466,2952,1876,16,13969,5613,22,22,22,235,-,3.085ns,-,-,-,-,44,-,-
BF,1,437,6562,24,1466,2976,1861,16,13999,5631,24,24,24,243,-,3.13ns,-,-,-,-,48,-,-
BF,1,438,6438,20,1583,3276,1460,16,11828,5096,21,21,21,103,-,3.065ns,-,-,-,-,41,-,-
BF,1,439,6449,22,1583,3300,1440,16,11884,5151,23,23,23,110,-,3.13ns,-,-,-,-,45,-,-
BF,1,440,6430,22,1470,2904,1816,16,13647,5527,22,22,22,224,-,3.095ns,-,-,-,-,44,-,-
BF,1,441,6735,25,1780,2862,1819,16,14405,5846,25,25,25,258,-,3.1625ns,-,-,-,-,52,-,-
BF,1,442,6252,20,1470,3300,1365,16,11281,4932,21,21,21,101,-,3.0425ns,-,-,-,-,41,-,-
BF,1,443,6252,20,1470,3300,1365,16,11281,4932,21,21,21,101,-,3.0425ns,-,-,-,-,41,-,-
BF,1,444,6853,25,1568,3126,1887,16,14485,5810,25,25,25,256,-,2.665ns,-,-,-,-,40,-,-
BF,1,445,6692,26,1671,2862,1883,16,14452,5859,26,26,26,260,-,3.8025ns,-,-,-,-,55,-,-
BF,1,446,6487,20,1470,3288,1599,16,12053,5159,22,22,22,114,-,3.0425ns,-,-,-,-,42,-,-
BF,1,447,6487,20,1470,3288,1599,16,12053,5159,22,22,22,114,-,3.0425ns,-,-,-,-,42,-,-
BF,1,448,6048,36,1370,3120,1361,16,11106,4841,36,36,36,181,-,3.065ns,-,-,-,-,55,-,-
BF,1,449,6062,38,1370,3114,1372,16,11306,4950,38,38,38,190,-,3.11ns,-,-,-,-,66,-,-
BF,1,450,6048,36,1370,3120,1361,16,11106,4841,36,36,36,181,-,3.065ns,-,-,-,-,43,-,-
BF,1,451,6062,38,1370,3114,1372,16,11314,4954,38,38,38,190,-,3.11ns,-,-,-,-,43,-,-
BF,1,452,6312,36,1588,3108,1402,16,11909,5205,37,37,37,198,-,2.97ns,-,-,-,-,56,-,-
BF,1,453,6564,38,1588,3270,1480,16,12502,5463,39,39,39,210,-,3.09ns,-,-,-,-,68,-,-
BF,1,454,6312,36,1588,3108,1402,16,11909,5205,37,37,37,198,-,2.97ns,-,-,-,-,43,-,-
BF,1,455,6560,38,1588,3270,1480,16,12467,5438,39,39,39,206,-,3.09ns,-,-,-,-,43,-,-
BF,1,456,6418,36,1475,3300,1425,16,11859,5176,37,37,37,202,-,3.0425ns,-,-,-,-,44,-,-
BF,1,457,6418,36,1475,3300,1425,16,11859,5176,37,37,37,202,-,3.0425ns,-,-,-,-,44,-,-
BF,1,458,6418,36,1475,3300,1425,16,11859,5176,37,37,37,202,-,3.0425ns,-,-,-,-,43,-,-
BF,1,459,6418,36,1475,3300,1425,16,11859,5176,37,37,37,202,-,3.0425ns,-,-,-,-,43,-,-
BF,1,460,6651,36,1475,3288,1654,16,12569,5405,38,38,38,218,-,2.9475ns,-,-,-,-,44,-,-
BF,1,461,6651,36,1475,3288,1654,16,12569,5405,38,38,38,218,-,2.9475ns,-,-,-,-,44,-,-
BF,1,462,6651,36,1475,3288,1654,16,12569,5405,38,38,38,218,-,2.9475ns,-,-,-,-,43,-,-
BF,1,463,6651,36,1475,3288,1654,16,12569,5405,38,38,38,218,-,2.9475ns,-,-,-,-,43,-,-
BF,1,464,6338,38,1485,3012,1596,16,12377,5317,38,38,38,229,-,3.685ns,-,-,-,-,47,-,-
BF,1,465,6357,40,1485,3036,1584,16,12430,5355,40,40,40,236,-,3.75ns,-,-,-,-,60,-,-
BF,1,466,6136,36,1376,3120,1442,16,11394,4894,36,36,36,182,-,3.065ns,-,-,-,-,33,-,-
BF,1,467,6155,38,1376,3114,1458,16,11615,5010,38,38,38,191,-,3.185ns,-,-,-,-,33,-,-
BF,1,468,6315,39,1477,2958,1636,16,12408,5308,39,39,39,228,-,3.125ns,-,-,-,-,48,-,-
